Product_Name,Brand,Category,Usage_Frequency,Price_USD,Rating,Number_of_Reviews,Product_Size,Skin_Type,Gender_Target,Packaging_Type,Main_Ingredient,Cruelty_Free,Country_of_Origin,ID
Super Face Oil,Charlotte Tilbury,Face Oil,Daily,51.97,2.3,7332,250ml,Dry,Unisex,Stick,Shea Butter,TRUE,Germany,3386
Ultra Moisturizer,Clinique,Moisturizer,Occasional,111.13,4.1,9891,50ml,Dry,Unisex,Tube,Salicylic Acid,FALSE,Germany,3387
Magic Serum,Pat McGrath Labs,Serum,Daily,58.07,3.2,7145,30ml,Combination,Unisex,Spray,Vitamin C,TRUE,South Korea,3388
Divine Contour,Shiseido,Contour,Weekly,20.71,4.3,2315,50ml,Normal,Female,Tube,Shea Butter,TRUE,USA,3389
Divine Exfoliator,Bobby Brown,Exfoliator,Occasional,53.5,4.7,4212,50ml,Combination,Female,Spray,Hyaluronic Acid,FALSE,USA,3390
Perfect Eye Shadow,Pat McGrath Labs,Eye Shadow,Monthly,76.49,3.0,7180,30ml,Sensitive,Female,Bottle,Shea Butter,TRUE,Australia,3391
Ultra Highlighter,Hourglass,Highlighter,Weekly,108.99,4.2,9678,200ml,Combination,Female,Spray,Vitamin C,FALSE,USA,3392
Perfect Powder,RMS Beauty,Powder,Monthly,73.92,4.8,3996,200ml,Combination,Female,Tube,Retinol,TRUE,Australia,3393
Divine CC Cream,Hourglass,CC Cream,Weekly,54.06,4.3,5602,30ml,Dry,Male,Stick,Aloe Vera,FALSE,UK,3394
Magic Face Mask,Farsali,Face Mask,Daily,94.26,2.0,5802,30ml,Combination,Female,Compact,Aloe Vera,TRUE,South Korea,3395
Ultra Eye Shadow,Kiehl’s,Eye Shadow,Monthly,119.27,1.0,8049,200ml,Combination,Unisex,Tube,Retinol,TRUE,Germany,3396
Ultra Makeup Remover,Tarte,Makeup Remover,Occasional,76.54,5.0,2167,30ml,Dry,Male,Compact,Glycerin,TRUE,USA,3397
Divine BB Cream,Tatcha,BB Cream,Weekly,92.26,4.9,452,100ml,Sensitive,Unisex,Spray,Glycerin,TRUE,France,3398
Perfect Contour,Milk Makeup,Contour,Weekly,29.15,5.0,7104,200ml,Dry,Male,Bottle,Glycerin,TRUE,Australia,3399
Divine Makeup Remover,Milk Makeup,Makeup Remover,Weekly,66.83,4.3,5240,200ml,Dry,Male,Compact,Glycerin,TRUE,Australia,3400
Magic Primer,Ilia Beauty,Primer,Occasional,40.21,5.0,878,30ml,Combination,Male,Bottle,Glycerin,FALSE,Italy,3401
Ultra Face Mask,Charlotte Tilbury,Face Mask,Monthly,34.88,4.6,400,150ml,Sensitive,Female,Bottle,Retinol,TRUE,UK,3402
Ultra Makeup Remover,Anastasia Beverly Hills,Makeup Remover,Daily,113.76,3.0,1393,100ml,Sensitive,Female,Bottle,Hyaluronic Acid,FALSE,USA,3403
Ultra Powder,IT Cosmetics,Powder,Monthly,69.14,4.6,6584,200ml,Combination,Male,Spray,Hyaluronic Acid,TRUE,USA,3404
Divine Moisturizer,E.l.f.,Moisturizer,Monthly,119.94,3.3,5714,200ml,Oily,Male,Stick,Shea Butter,FALSE,USA,3405
Magic Makeup Remover,Becca,Makeup Remover,Weekly,42.19,2.0,9318,50ml,Combination,Unisex,Tube,Aloe Vera,TRUE,Japan,3406
Super Face Mask,NARS,Face Mask,Weekly,83.5,4.6,4396,50ml,Combination,Unisex,Stick,Hyaluronic Acid,FALSE,South Korea,3407
Super Contour,Laura Mercier,Contour,Daily,14.31,5.0,6291,150ml,Combination,Female,Stick,Aloe Vera,FALSE,Germany,3408
Divine Foundation,Tatcha,Foundation,Occasional,112.52,1.9,6189,100ml,Dry,Unisex,Compact,Retinol,TRUE,Japan,3409
Perfect Cleanser,Huda Beauty,Cleanser,Daily,39.91,2.8,9883,200ml,Normal,Male,Compact,Hyaluronic Acid,TRUE,Australia,3410
Perfect Lip Liner,Yves Saint Laurent,Lip Liner,Daily,134.07,1.9,6866,200ml,Combination,Unisex,Stick,Retinol,FALSE,Australia,3411
Ultra Setting Spray,Too Faced,Setting Spray,Weekly,13.81,4.4,3963,100ml,Sensitive,Male,Stick,Aloe Vera,TRUE,France,3412
Super Lipstick,Urban Decay,Lipstick,Daily,89.38,1.1,2343,100ml,Normal,Unisex,Compact,Shea Butter,FALSE,USA,3413
Divine Mascara,Rare Beauty,Mascara,Daily,96.32,3.6,4840,50ml,Sensitive,Unisex,Spray,Salicylic Acid,TRUE,South Korea,3414
Ultra Eye Shadow,Laura Mercier,Eye Shadow,Monthly,48.73,4.3,1127,100ml,Sensitive,Female,Spray,Retinol,FALSE,Italy,3415
Perfect Highlighter,Bourjois,Highlighter,Monthly,33.85,4.1,291,200ml,Dry,Unisex,Tube,Shea Butter,TRUE,Australia,3416
Magic Cleanser,Too Faced,Cleanser,Monthly,40.13,3.8,7964,250ml,Dry,Unisex,Bottle,Aloe Vera,TRUE,UK,3417
Divine Eye Shadow,Laura Mercier,Eye Shadow,Weekly,50.24,4.0,4727,150ml,Sensitive,Female,Spray,Salicylic Acid,FALSE,Australia,3418
Divine Face Oil,RMS Beauty,Face Oil,Monthly,142.0,4.2,7191,50ml,Dry,Unisex,Jar,Hyaluronic Acid,FALSE,Germany,3419
Perfect Face Mask,Huda Beauty,Face Mask,Weekly,31.95,4.4,3226,50ml,Combination,Male,Tube,Glycerin,TRUE,UK,3420
Super BB Cream,Rare Beauty,BB Cream,Weekly,38.23,3.4,3027,50ml,Normal,Unisex,Compact,Retinol,FALSE,Germany,3421
Divine Face Mask,Rare Beauty,Face Mask,Daily,68.04,4.5,1222,50ml,Sensitive,Unisex,Compact,Glycerin,TRUE,Australia,3422
Perfect Mascara,Urban Decay,Mascara,Daily,67.82,4.5,7876,150ml,Dry,Male,Tube,Hyaluronic Acid,FALSE,South Korea,3423
Super Serum,Charlotte Tilbury,Serum,Weekly,46.11,3.5,5315,150ml,Dry,Female,Tube,Salicylic Acid,TRUE,Germany,3424
Divine Makeup Remover,Danessa Myricks,Makeup Remover,Daily,104.14,4.0,9808,50ml,Sensitive,Unisex,Compact,Aloe Vera,FALSE,France,3425
Super Moisturizer,Juvia’s Place,Moisturizer,Daily,121.86,3.3,8340,250ml,Combination,Male,Tube,Glycerin,TRUE,Italy,3426
Ultra Eye Shadow,Ilia Beauty,Eye Shadow,Occasional,17.89,3.6,4035,100ml,Dry,Male,Stick,Vitamin C,TRUE,Australia,3427
Perfect Blush,ColourPop,Blush,Occasional,139.02,2.6,7561,50ml,Sensitive,Female,Jar,Retinol,FALSE,Germany,3428
Super Exfoliator,E.l.f.,Exfoliator,Daily,40.12,3.0,248,100ml,Combination,Unisex,Jar,Shea Butter,TRUE,Italy,3429
Ultra Mascara,Sisley,Mascara,Occasional,53.77,4.9,7874,250ml,Combination,Unisex,Compact,Glycerin,TRUE,Japan,3430
Magic Exfoliator,Danessa Myricks,Exfoliator,Weekly,39.92,5.0,6657,250ml,Normal,Male,Spray,Retinol,TRUE,UK,3431
Super Exfoliator,Charlotte Tilbury,Exfoliator,Occasional,90.17,4.4,5794,30ml,Combination,Male,Tube,Vitamin C,TRUE,South Korea,3432
Super Contour,Natasha Denona,Contour,Weekly,87.79,2.0,3981,100ml,Sensitive,Male,Stick,Shea Butter,FALSE,Germany,3433
Super Lipstick,Perricone MD,Lipstick,Weekly,37.6,1.3,1691,150ml,Dry,Female,Tube,Vitamin C,FALSE,Germany,3434
Magic Eye Shadow,Sisley,Eye Shadow,Monthly,129.19,4.0,2107,200ml,Oily,Male,Bottle,Retinol,FALSE,South Korea,3435
Perfect Serum,Danessa Myricks,Serum,Occasional,105.19,4.8,4337,250ml,Combination,Unisex,Bottle,Aloe Vera,TRUE,France,3436
Ultra Eyeliner,IT Cosmetics,Eyeliner,Daily,117.64,4.0,4948,50ml,Sensitive,Male,Tube,Shea Butter,FALSE,USA,3437
Super Bronzer,NARS,Bronzer,Monthly,40.8,2.0,9735,100ml,Combination,Unisex,Stick,Shea Butter,FALSE,Australia,3438
Ultra Lip Liner,Yves Saint Laurent,Lip Liner,Daily,72.9,3.4,2365,150ml,Combination,Female,Jar,Vitamin C,FALSE,South Korea,3439
Ultra Eyeliner,Charlotte Tilbury,Eyeliner,Daily,23.32,1.3,3938,200ml,Normal,Female,Bottle,Hyaluronic Acid,TRUE,Japan,3440
Super Primer,Make Up For Ever,Primer,Monthly,136.72,2.0,4966,250ml,Combination,Female,Tube,Salicylic Acid,TRUE,USA,3441
Ultra Concealer,IT Cosmetics,Concealer,Weekly,99.86,3.9,5110,200ml,Combination,Male,Bottle,Vitamin C,FALSE,Australia,3442
Divine Lip Gloss,Bourjois,Lip Gloss,Weekly,100.39,4.3,5836,150ml,Oily,Female,Stick,Retinol,FALSE,Germany,3443
Perfect Lip Gloss,Yves Saint Laurent,Lip Gloss,Weekly,123.32,3.4,8185,50ml,Sensitive,Male,Bottle,Shea Butter,FALSE,Australia,3444
Divine Makeup Remover,Glossier,Makeup Remover,Occasional,104.23,3.1,6313,200ml,Oily,Female,Stick,Salicylic Acid,FALSE,South Korea,3445
Super CC Cream,Natasha Denona,CC Cream,Occasional,33.53,4.9,1657,250ml,Oily,Unisex,Tube,Hyaluronic Acid,FALSE,Japan,3446
Divine Blush,KVD Beauty,Blush,Occasional,124.77,2.1,2591,250ml,Oily,Female,Stick,Salicylic Acid,FALSE,South Korea,3447
Magic BB Cream,Charlotte Tilbury,BB Cream,Daily,72.93,2.0,5556,100ml,Dry,Female,Compact,Aloe Vera,TRUE,Italy,3448
Ultra Lipstick,RMS Beauty,Lipstick,Monthly,107.32,3.0,5419,50ml,Dry,Unisex,Spray,Salicylic Acid,FALSE,South Korea,3449
Perfect Foundation,Bite Beauty,Foundation,Monthly,33.43,4.6,7665,50ml,Dry,Unisex,Compact,Aloe Vera,FALSE,France,3450
Super Serum,Tatcha,Serum,Occasional,59.36,4.6,3421,100ml,Combination,Female,Jar,Vitamin C,FALSE,France,3451
Magic Highlighter,ColourPop,Highlighter,Monthly,70.52,4.9,5788,200ml,Normal,Female,Spray,Retinol,FALSE,Australia,3452
Divine Powder,RMS Beauty,Powder,Monthly,116.11,5.0,3869,200ml,Combination,Female,Bottle,Shea Butter,TRUE,Japan,3453
Ultra Powder,NARS,Powder,Daily,119.14,3.4,9412,100ml,Combination,Female,Bottle,Hyaluronic Acid,TRUE,South Korea,3454
Ultra Lip Gloss,RMS Beauty,Lip Gloss,Daily,139.83,5.0,3681,100ml,Sensitive,Female,Jar,Retinol,TRUE,Germany,3455
Ultra Concealer,Make Up For Ever,Concealer,Occasional,65.51,1.0,7360,30ml,Normal,Unisex,Stick,Aloe Vera,TRUE,USA,3456
Super Serum,RMS Beauty,Serum,Monthly,67.13,4.4,4858,150ml,Dry,Female,Bottle,Shea Butter,TRUE,Australia,3457
Magic Setting Spray,Perricone MD,Setting Spray,Daily,145.55,4.9,8164,50ml,Dry,Male,Jar,Glycerin,FALSE,USA,3458
Divine Powder,Patrick Ta,Powder,Daily,121.24,3.8,8665,250ml,Dry,Female,Compact,Aloe Vera,TRUE,South Korea,3459
Magic BB Cream,Morphe,BB Cream,Weekly,12.72,1.0,5457,250ml,Combination,Female,Spray,Vitamin C,TRUE,USA,3460
Perfect Lip Liner,Shiseido,Lip Liner,Occasional,99.65,4.0,8155,150ml,Sensitive,Female,Compact,Vitamin C,TRUE,Italy,3461
Perfect Setting Spray,IT Cosmetics,Setting Spray,Monthly,92.54,4.5,9883,30ml,Sensitive,Female,Jar,Salicylic Acid,FALSE,Japan,3462
Super CC Cream,Yves Saint Laurent,CC Cream,Monthly,88.0,4.1,5355,30ml,Dry,Unisex,Jar,Vitamin C,TRUE,USA,3463
Perfect Lip Liner,E.l.f.,Lip Liner,Occasional,123.63,4.9,4246,200ml,Combination,Male,Stick,Glycerin,TRUE,USA,3464
Super Eyeliner,NARS,Eyeliner,Occasional,95.28,3.3,2842,100ml,Combination,Male,Tube,Vitamin C,FALSE,South Korea,3465
Perfect Setting Spray,Tatcha,Setting Spray,Monthly,68.68,3.7,5172,150ml,Combination,Unisex,Compact,Retinol,TRUE,Australia,3466
Magic Exfoliator,Fenty Beauty,Exfoliator,Monthly,83.31,2.9,2453,30ml,Oily,Female,Jar,Salicylic Acid,FALSE,Australia,3467
Super Face Mask,Tatcha,Face Mask,Weekly,45.27,4.0,1116,50ml,Normal,Male,Spray,Glycerin,FALSE,Australia,3468
Perfect Lip Gloss,Ilia Beauty,Lip Gloss,Monthly,57.01,4.6,3585,250ml,Oily,Male,Stick,Salicylic Acid,FALSE,Germany,3469
Magic Makeup Remover,Tarte,Makeup Remover,Monthly,17.43,4.0,4890,100ml,Normal,Female,Compact,Vitamin C,FALSE,South Korea,3470
Magic Cleanser,Huda Beauty,Cleanser,Occasional,45.67,3.1,6790,250ml,Oily,Male,Jar,Aloe Vera,FALSE,Australia,3471
Divine Makeup Remover,KVD Beauty,Makeup Remover,Weekly,63.95,3.8,4469,50ml,Combination,Unisex,Bottle,Glycerin,FALSE,Australia,3472
Magic Blush,KVD Beauty,Blush,Daily,71.82,4.1,9752,250ml,Sensitive,Male,Bottle,Hyaluronic Acid,TRUE,Italy,3473
Divine Cleanser,Rare Beauty,Cleanser,Occasional,95.09,3.9,1869,30ml,Sensitive,Female,Bottle,Vitamin C,TRUE,Germany,3474
Magic Eye Shadow,Kylie Cosmetics,Eye Shadow,Monthly,128.67,3.5,559,30ml,Normal,Male,Spray,Glycerin,TRUE,Australia,3475
Divine Blush,Becca,Blush,Weekly,88.12,2.0,9871,100ml,Dry,Female,Compact,Salicylic Acid,TRUE,South Korea,3476
Ultra Eye Shadow,Juvia’s Place,Eye Shadow,Daily,68.79,4.7,1305,100ml,Dry,Male,Spray,Aloe Vera,TRUE,France,3477
Ultra Mascara,Hourglass,Mascara,Occasional,63.31,5.0,2685,150ml,Normal,Unisex,Compact,Aloe Vera,TRUE,Italy,3478
Ultra Highlighter,Too Faced,Highlighter,Weekly,84.53,4.0,7324,150ml,Dry,Male,Stick,Hyaluronic Acid,FALSE,South Korea,3479
Divine Eye Shadow,Anastasia Beverly Hills,Eye Shadow,Daily,136.63,4.9,3414,30ml,Normal,Unisex,Tube,Aloe Vera,TRUE,Germany,3480
Divine BB Cream,Tarte,BB Cream,Monthly,38.59,1.0,4429,30ml,Combination,Unisex,Bottle,Salicylic Acid,TRUE,South Korea,3481
Magic Lipstick,Glossier,Lipstick,Monthly,85.05,1.0,2698,30ml,Normal,Male,Jar,Aloe Vera,FALSE,Australia,3482
Ultra Serum,Pat McGrath Labs,Serum,Monthly,74.46,3.8,2638,50ml,Combination,Female,Bottle,Salicylic Acid,FALSE,France,3483
Super Blush,NARS,Blush,Weekly,100.49,4.3,5766,50ml,Combination,Male,Jar,Retinol,FALSE,Australia,3484
Perfect Setting Spray,Drunk Elephant,Setting Spray,Weekly,33.0,4.1,8432,150ml,Normal,Male,Spray,Hyaluronic Acid,TRUE,France,3485
Perfect Lipstick,Glossier,Lipstick,Daily,69.68,4.8,5305,30ml,Normal,Unisex,Jar,Glycerin,TRUE,South Korea,3486
Divine Contour,Make Up For Ever,Contour,Daily,101.94,3.1,7857,100ml,Sensitive,Unisex,Jar,Vitamin C,TRUE,Italy,3487
Magic Powder,Morphe,Powder,Daily,64.38,4.4,4515,50ml,Sensitive,Unisex,Tube,Retinol,FALSE,South Korea,3488
Divine CC Cream,Anastasia Beverly Hills,CC Cream,Occasional,18.69,4.5,4144,200ml,Dry,Female,Jar,Glycerin,TRUE,UK,3489
Perfect Serum,Drunk Elephant,Serum,Occasional,103.89,5.0,9324,50ml,Combination,Male,Compact,Glycerin,TRUE,South Korea,3490
Ultra Lipstick,NARS,Lipstick,Occasional,41.6,3.0,8128,30ml,Combination,Female,Tube,Shea Butter,FALSE,USA,3491
Divine Foundation,Too Faced,Foundation,Occasional,93.35,4.4,8981,150ml,Combination,Male,Stick,Glycerin,FALSE,USA,3492
Divine Moisturizer,Fenty Beauty,Moisturizer,Daily,106.07,3.2,3222,30ml,Normal,Male,Jar,Glycerin,TRUE,USA,3493
Ultra CC Cream,IT Cosmetics,CC Cream,Daily,10.29,3.9,2723,30ml,Sensitive,Unisex,Tube,Salicylic Acid,FALSE,South Korea,3494
Divine Face Mask,Juvia’s Place,Face Mask,Weekly,134.11,1.0,3082,150ml,Sensitive,Unisex,Tube,Retinol,TRUE,Japan,3495
Super Lip Liner,Laura Mercier,Lip Liner,Daily,117.14,3.8,5619,200ml,Sensitive,Female,Tube,Aloe Vera,TRUE,Italy,3496
Magic Powder,Laura Mercier,Powder,Daily,80.36,2.1,3897,50ml,Sensitive,Unisex,Spray,Glycerin,TRUE,South Korea,3497
Perfect Lip Liner,Ilia Beauty,Lip Liner,Weekly,60.51,4.1,8860,30ml,Normal,Male,Bottle,Salicylic Acid,FALSE,South Korea,3498
Perfect BB Cream,IT Cosmetics,BB Cream,Weekly,53.7,4.0,1404,30ml,Oily,Unisex,Compact,Hyaluronic Acid,TRUE,France,3499
Magic Foundation,Perricone MD,Foundation,Weekly,11.64,5.0,1125,30ml,Combination,Male,Stick,Vitamin C,TRUE,South Korea,3500
Divine Concealer,Morphe,Concealer,Daily,56.59,2.0,2492,100ml,Combination,Male,Tube,Salicylic Acid,TRUE,South Korea,3501
Super Highlighter,Rare Beauty,Highlighter,Weekly,98.55,3.6,6126,30ml,Normal,Male,Spray,Shea Butter,FALSE,USA,3502
Magic Makeup Remover,E.l.f.,Makeup Remover,Daily,83.01,4.0,4320,50ml,Oily,Male,Compact,Salicylic Acid,FALSE,Italy,3503
Ultra Blush,Kiehl’s,Blush,Weekly,101.56,4.6,7840,100ml,Combination,Male,Spray,Salicylic Acid,FALSE,Italy,3504
Magic Powder,ColourPop,Powder,Weekly,33.02,1.3,9341,200ml,Oily,Unisex,Spray,Retinol,FALSE,France,3505
Perfect Exfoliator,Charlotte Tilbury,Exfoliator,Monthly,51.61,4.2,8304,250ml,Normal,Male,Compact,Glycerin,TRUE,South Korea,3506
Magic Eye Shadow,Clinique,Eye Shadow,Monthly,133.54,3.8,8325,150ml,Combination,Female,Spray,Aloe Vera,TRUE,USA,3507
Divine Blush,Rare Beauty,Blush,Occasional,116.43,3.9,353,200ml,Combination,Unisex,Compact,Shea Butter,FALSE,South Korea,3508
Perfect Lip Liner,Clinique,Lip Liner,Monthly,70.38,5.0,3176,250ml,Normal,Male,Compact,Salicylic Acid,TRUE,South Korea,3509
Super Eye Shadow,Morphe,Eye Shadow,Occasional,11.35,4.3,1832,150ml,Combination,Unisex,Tube,Glycerin,TRUE,France,3510
Divine Eye Shadow,Ilia Beauty,Eye Shadow,Weekly,145.68,3.0,209,50ml,Combination,Unisex,Stick,Shea Butter,FALSE,UK,3511
Magic Lipstick,Pat McGrath Labs,Lipstick,Weekly,70.76,5.0,9477,200ml,Dry,Female,Compact,Aloe Vera,TRUE,South Korea,3512
Magic Face Mask,Kylie Cosmetics,Face Mask,Occasional,92.29,1.7,5378,100ml,Dry,Male,Compact,Retinol,FALSE,Australia,3513
Ultra Concealer,Too Faced,Concealer,Weekly,15.7,4.5,6783,30ml,Sensitive,Male,Compact,Salicylic Acid,TRUE,Italy,3514
Ultra Setting Spray,Hourglass,Setting Spray,Monthly,128.8,4.4,5027,30ml,Combination,Female,Bottle,Shea Butter,FALSE,Germany,3515
Ultra Cleanser,Too Faced,Cleanser,Monthly,16.37,4.7,94,150ml,Normal,Unisex,Spray,Glycerin,FALSE,USA,3516
Divine Bronzer,Too Faced,Bronzer,Weekly,47.17,3.0,3361,150ml,Normal,Male,Compact,Glycerin,FALSE,Japan,3517
Divine Lip Liner,Urban Decay,Lip Liner,Monthly,12.58,4.3,1598,100ml,Oily,Unisex,Jar,Retinol,TRUE,USA,3518
Super Concealer,Hourglass,Concealer,Monthly,12.96,4.8,6458,30ml,Dry,Male,Spray,Glycerin,FALSE,UK,3519
Super Highlighter,Danessa Myricks,Highlighter,Weekly,28.38,2.1,7379,100ml,Sensitive,Male,Bottle,Glycerin,FALSE,France,3520
Super CC Cream,IT Cosmetics,CC Cream,Daily,145.34,3.0,6817,100ml,Dry,Female,Tube,Aloe Vera,FALSE,UK,3521
Divine Blush,Kiehl’s,Blush,Weekly,139.37,3.0,7317,50ml,Dry,Male,Compact,Glycerin,FALSE,South Korea,3522
Divine Concealer,Becca,Concealer,Daily,91.26,3.4,5042,100ml,Sensitive,Female,Spray,Hyaluronic Acid,TRUE,UK,3523
Super Mascara,ColourPop,Mascara,Daily,96.18,4.8,4292,50ml,Combination,Male,Jar,Salicylic Acid,TRUE,Japan,3524
Perfect Cleanser,Shiseido,Cleanser,Monthly,74.58,2.5,5613,50ml,Combination,Unisex,Spray,Salicylic Acid,FALSE,France,3525
Divine Mascara,Morphe,Mascara,Daily,68.97,2.7,8762,150ml,Dry,Female,Stick,Vitamin C,TRUE,South Korea,3526
Super Primer,Glossier,Primer,Daily,83.37,4.4,4334,30ml,Dry,Female,Spray,Salicylic Acid,FALSE,Germany,3527
Ultra Highlighter,Anastasia Beverly Hills,Highlighter,Weekly,25.88,4.5,1408,150ml,Combination,Female,Tube,Vitamin C,FALSE,USA,3528
Ultra Lipstick,Urban Decay,Lipstick,Monthly,27.59,3.3,2477,50ml,Combination,Unisex,Spray,Salicylic Acid,FALSE,UK,3529
Magic Lipstick,Laura Mercier,Lipstick,Monthly,127.29,2.0,458,150ml,Oily,Female,Bottle,Glycerin,TRUE,Japan,3530
Divine Exfoliator,Natasha Denona,Exfoliator,Weekly,66.41,4.0,1470,30ml,Normal,Female,Stick,Aloe Vera,FALSE,France,3531
Magic Foundation,RMS Beauty,Foundation,Monthly,17.18,2.0,3577,30ml,Oily,Female,Spray,Glycerin,TRUE,USA,3532
Super Lip Liner,Danessa Myricks,Lip Liner,Occasional,112.45,2.0,1016,250ml,Combination,Female,Spray,Shea Butter,TRUE,Germany,3533
Ultra Serum,Perricone MD,Serum,Monthly,109.25,4.2,3562,50ml,Normal,Male,Bottle,Aloe Vera,TRUE,Germany,3534
Perfect Concealer,Morphe,Concealer,Daily,23.12,3.0,9962,150ml,Normal,Unisex,Stick,Retinol,FALSE,Australia,3535
Ultra Foundation,Anastasia Beverly Hills,Foundation,Daily,40.31,3.9,884,250ml,Combination,Male,Compact,Glycerin,FALSE,Germany,3536
Ultra Primer,Charlotte Tilbury,Primer,Daily,149.8,4.0,6411,100ml,Combination,Male,Spray,Retinol,FALSE,France,3537
Divine Contour,Fenty Beauty,Contour,Weekly,57.61,4.2,8148,50ml,Combination,Female,Compact,Retinol,FALSE,Japan,3538
Perfect Eyeliner,Patrick Ta,Eyeliner,Daily,135.46,4.0,5148,250ml,Dry,Female,Bottle,Shea Butter,FALSE,USA,3539
Divine Exfoliator,Sisley,Exfoliator,Weekly,142.6,4.8,1093,250ml,Dry,Unisex,Bottle,Aloe Vera,FALSE,UK,3540
Divine Concealer,Shiseido,Concealer,Daily,106.38,3.8,7562,200ml,Combination,Unisex,Compact,Vitamin C,TRUE,UK,3541
Super CC Cream,Ilia Beauty,CC Cream,Occasional,110.05,1.0,2082,200ml,Oily,Unisex,Bottle,Retinol,TRUE,France,3542
Super Primer,Morphe,Primer,Weekly,138.14,4.1,8805,250ml,Combination,Unisex,Stick,Aloe Vera,FALSE,Japan,3543
Super Contour,Morphe,Contour,Daily,36.24,4.0,7289,50ml,Dry,Unisex,Bottle,Hyaluronic Acid,FALSE,France,3544
Perfect Serum,Natasha Denona,Serum,Occasional,71.77,4.5,370,200ml,Dry,Unisex,Bottle,Vitamin C,TRUE,Italy,3545
Perfect Eyeliner,Shiseido,Eyeliner,Occasional,39.83,4.9,7724,50ml,Dry,Unisex,Jar,Aloe Vera,TRUE,USA,3546
Super Cleanser,E.l.f.,Cleanser,Weekly,79.3,2.5,8302,50ml,Combination,Unisex,Tube,Retinol,TRUE,South Korea,3547
Divine Exfoliator,Glossier,Exfoliator,Daily,92.2,2.0,2458,50ml,Sensitive,Male,Stick,Aloe Vera,FALSE,Australia,3548
Ultra Setting Spray,Becca,Setting Spray,Daily,14.61,4.5,864,150ml,Oily,Female,Tube,Shea Butter,FALSE,Germany,3549
Super Lipstick,Milk Makeup,Lipstick,Weekly,38.5,4.2,2997,50ml,Normal,Male,Jar,Salicylic Acid,TRUE,France,3550
Ultra Lip Liner,Tarte,Lip Liner,Monthly,44.65,1.2,7651,30ml,Dry,Unisex,Jar,Glycerin,FALSE,South Korea,3551
Super Moisturizer,Kylie Cosmetics,Moisturizer,Weekly,129.16,4.6,1288,250ml,Oily,Unisex,Spray,Salicylic Acid,TRUE,Germany,3552
Super Primer,RMS Beauty,Primer,Monthly,26.77,2.5,1120,50ml,Dry,Male,Tube,Retinol,FALSE,UK,3553
Super Lip Gloss,Huda Beauty,Lip Gloss,Weekly,117.35,4.8,1411,30ml,Dry,Unisex,Tube,Shea Butter,FALSE,Japan,3554
Super Lipstick,NARS,Lipstick,Daily,57.04,5.0,648,100ml,Normal,Female,Tube,Salicylic Acid,TRUE,France,3555
Divine Primer,Make Up For Ever,Primer,Monthly,105.06,1.0,9063,30ml,Oily,Male,Tube,Hyaluronic Acid,FALSE,Italy,3556
Magic Lip Liner,Clinique,Lip Liner,Occasional,138.49,3.5,6020,250ml,Sensitive,Male,Bottle,Hyaluronic Acid,FALSE,Germany,3557
Perfect Blush,Bourjois,Blush,Monthly,148.53,4.0,7230,200ml,Combination,Unisex,Compact,Glycerin,FALSE,Italy,3558
Ultra CC Cream,Bobby Brown,CC Cream,Occasional,110.77,4.9,8467,200ml,Combination,Unisex,Compact,Salicylic Acid,FALSE,France,3559
Perfect Eyeliner,Tarte,Eyeliner,Monthly,36.81,2.8,2727,100ml,Dry,Male,Jar,Aloe Vera,TRUE,Italy,3560
Super Makeup Remover,ColourPop,Makeup Remover,Daily,140.04,4.6,5335,100ml,Combination,Unisex,Tube,Salicylic Acid,TRUE,Japan,3561
Magic Contour,Clinique,Contour,Weekly,73.98,3.0,3687,50ml,Combination,Female,Stick,Shea Butter,FALSE,UK,3562
Super Eye Shadow,Kiehl’s,Eye Shadow,Monthly,143.03,4.2,9368,250ml,Combination,Female,Jar,Vitamin C,TRUE,UK,3563
Super Setting Spray,Bourjois,Setting Spray,Weekly,68.08,4.9,5599,150ml,Normal,Unisex,Jar,Glycerin,TRUE,Japan,3564
Super Eye Shadow,Danessa Myricks,Foundation,Daily,61.8,4.5,1950,50ml,Combination,Unisex,Jar,Shea Butter,FALSE,South Korea,3565
Divine Face Mask,E.l.f.,Face Mask,Weekly,110.33,3.6,5012,100ml,Sensitive,Male,Stick,Glycerin,TRUE,Germany,3566
Perfect Powder,Pat McGrath Labs,Powder,Occasional,142.4,1.0,2037,50ml,Combination,Male,Stick,Hyaluronic Acid,FALSE,Germany,3567
Magic Primer,Drunk Elephant,Primer,Occasional,121.6,3.0,5804,30ml,Combination,Unisex,Tube,Shea Butter,TRUE,Germany,3568
Divine Cleanser,Kylie Cosmetics,Cleanser,Monthly,147.85,4.9,3011,200ml,Oily,Male,Stick,Aloe Vera,FALSE,France,3569
Super Face Oil,Perricone MD,Face Oil,Daily,61.39,4.0,3164,30ml,Sensitive,Female,Bottle,Retinol,FALSE,UK,3570
Super Serum,IT Cosmetics,Serum,Weekly,136.11,5.0,2874,100ml,Combination,Male,Stick,Vitamin C,FALSE,UK,3571
Perfect Contour,Ilia Beauty,Contour,Occasional,33.29,3.8,4178,200ml,Sensitive,Male,Stick,Shea Butter,FALSE,South Korea,3572
Divine Bronzer,Shiseido,Bronzer,Daily,37.78,4.7,6043,200ml,Dry,Male,Compact,Shea Butter,FALSE,UK,3573
